privacy_clause,security_clause,termination_clause,liability_clause,country_risk,penalty_amount,document_length,risk_score,risk_level
1,1,1,1,0.5435723049426254,524179.1104409618,14375,41.7906145961543,Medium
1,0,0,1,0.12014322685146239,270730.0170252096,1938,51.33254650672109,High
1,1,0,1,0.34608872385951317,736387.2808738148,3702,47.65094593394094,Medium
1,1,1,1,0.1860833316409385,361073.2671418502,16424,37.91833661568064,Medium
0,1,1,1,0.7069161082827781,67499.02032632759,15430,62.70062002819087,High
1,1,1,1,0.8720088534999877,165507.71102566618,2475,43.83539325006412,Medium
1,0,1,1,0.5779146098521801,128468.60524551729,19973,49.87616104291125,Medium
1,1,1,1,0.4101558071715975,435877.7893996191,13204,36.032858560136916,Medium
1,1,1,1,0.9966426408213109,65212.674583347565,18447,49.92995120182256,Medium
1,1,1,0,0.021209135246539224,806484.3224670357,6107,40.67083995088591,Medium
1,1,0,1,0.3043410842039227,908005.1900215012,10478,53.81840776009715,High
0,1,1,1,0.27867315264700043,248394.17920231677,10340,49.86130014691858,Medium
1,1,1,0,0.3562035980579197,485509.756781953,1617,47.76952694606321,Medium
1,1,1,1,0.23059574115850268,519063.06439656904,9146,35.75738677334824,Medium
1,1,0,1,0.2642628354314559,985001.2164579463,12458,50.65622511373196,High
1,1,0,1,0.2576771099173273,65619.57838657706,8493,36.5530071865238,Medium
1,1,1,1,0.5057440507524306,667882.3677428954,8129,44.44045913748077,Medium
1,1,0,1,0.3910552770344311,345764.983212849,4139,43.83098488776002,Medium
0,0,0,1,0.6392801019849084,501806.2121126549,577,83.69012968077872,Critical
1,0,0,0,0.5144011598676854,217034.57069537058,9338,70.95061584517812,High
1,1,0,1,0.18342185236973052,160242.28017622165,1602,31.395887825510677,Medium
0,0,1,0,0.8100449789345078,243565.2986923652,17131,89.20694598145778,Critical
0,1,1,0,0.4721951983405571,71261.96425810926,3792,65.37823836168282,High
1,1,1,0,0.15323151790598277,278090.2971816551,18034,38.10745813670674,Medium
1,1,1,1,0.1668798429286622,690350.9219818776,14876,43.77913361356738,Medium
1,1,1,1,0.7969684104789558,651481.9352444364,10630,58.197804607821254,High
0,1,0,1,0.7029931842231004,554496.2055923361,5499,64.68075116775464,High
0,1,1,1,0.506527952539761,387.4129704445339,11941,55.68306413098769,High
1,0,0,0,0.3060815097523324,125781.99980401117,10821,63.70032551823024,High
0,0,1,1,0.46052203679707604,842869.4286486642,1909,76.40421863764658,Critical
1,1,1,1,0.6364835371380434,271738.36976457253,8184,48.26871215055613,Medium
1,1,1,0,0.8792823174295145,912198.888579123,9024,71.42818108334633,High
1,1,1,1,0.5558678676787286,874546.1147783163,19227,53.96129229673281,High
0,1,0,1,0.27673529477375014,154927.03413417542,13499,60.8491481639537,High
1,1,0,1,0.0427399146934786,898152.0422531237,2317,57.493255269289165,High
0,1,1,1,0.1754550559167406,627834.8305625211,7509,48.26787434736527,Medium
0,1,0,1,0.6501776206624628,630286.805334727,19429,80.53265293053369,Critical
1,0,0,1,0.16043696682415765,852679.8655735955,4748,57.909052240075894,High
1,1,1,0,0.48153955314345087,405055.7645474898,14568,48.908153416788714,Medium
1,1,1,1,0.6989550154763854,735263.2964197793,4711,51.123941216412824,High
1,1,1,1,0.30822490140311076,667764.3563536141,4497,42.68577909222347,Medium
1,1,1,1,0.6691058898072861,771514.6679199263,15900,54.721834403407165,High
1,0,0,1,0.5810720616478187,660188.9492405369,8795,70.0229330418904,High
0,1,1,1,0.43893910692839544,80054.80065671155,19179,50.44406425736686,High
1,0,1,1,0.897245478884261,292711.0023103793,9678,60.85469100769622,High
1,0,1,1,0.6920588904274437,939920.8730227213,17247,71.93919718368859,High
1,1,0,1,0.3605970331525752,223425.18865612394,16125,48.47274827957425,Medium
1,1,0,1,0.8042645335255416,472260.40100261004,18293,66.2571475019161,High
1,0,1,1,0.7381022141696717,356927.9757547394,5483,54.49309420579424,High
1,0,1,1,0.7916839655081643,86298.7233274619,1726,71.15419496456327,High
0,1,1,1,0.6409559830409944,181188.68898779163,3945,50.22581079955374,High
1,1,0,1,0.3793706158394986,286667.12125797156,16829,44.080296372965655,Medium
0,1,1,0,0.3485785156042691,463318.48568565235,11788,64.97544837006785,High
0,1,0,1,0.6541513607592644,874523.985641134,6619,76.1267921096015,Critical
1,1,0,1,0.13090000796690116,515616.28217587754,1464,43.850426164721824,Medium
0,0,1,0,0.8199143504985758,651904.9607828712,2313,95.42920202838576,Critical
1,1,1,1,0.3703353839980731,425955.1516969404,12216,41.30682555410499,Medium
0,1,1,0,0.630371989365549,870062.351951813,10750,84.48377743767766,Critical
1,1,1,1,0.49906391493341806,662621.4540900936,1784,46.837019607395256,Medium
0,1,1,0,0.5193264920246539,90630.25313938622,3307,57.02579594566663,High
0,1,1,1,0.7380061462013471,477501.2072659323,14881,62.79313086076395,High
0,0,1,1,0.6266700536714184,827234.2045102527,1035,75.92054865224925,Critical
0,1,1,0,0.25030898834571347,733655.3526655218,17137,67.78901429863211,High
1,1,0,0,0.07422593142373779,905311.1477799014,19775,67.44169033058033,High
1,1,1,1,0.840234067365291,227667.8389694885,10489,50.104469769691775,High
1,1,1,0,0.8848940747518577,977172.1641968996,6378,69.9260122195791,High
1,1,0,1,0.1644965329173187,285077.66786986566,5084,44.43331776454898,Medium
1,1,1,1,0.3094770669195325,50179.87759175391,604,32.63532347722381,Medium
1,1,0,1,0.28234238193173233,495672.6271964876,17111,43.27515498452237,Medium
0,1,0,1,0.9374485607401548,110338.73847645482,8092,68.40164231925493,High
1,1,1,1,0.2047773819306884,681310.9410096725,18913,41.70126610485688,Medium
0,1,1,1,0.166539232099832,900556.2707491243,17336,56.45062629907631,High
1,0,1,1,0.18183854974819902,921343.2718185193,11619,59.3368709991259,High
0,1,1,1,0.7298691760937669,607037.2426864613,18094,65.23933074325346,High
0,1,1,1,0.8880198442464752,535264.8708547854,2454,69.13822925421059,High
1,1,0,1,0.3933674106332681,993991.4232052763,7990,56.71584305361523,High
1,1,1,1,0.13607990436635675,579425.7189858904,3910,35.454124340701355,Medium
0,1,1,1,0.58572199740834,927458.3238122269,8774,67.3145901194364,High
1,1,0,1,0.20993495832897613,916595.0505440658,17716,52.29071940940986,High
1,1,0,1,0.06415144736523481,289513.795851007,11081,45.54390890268452,Medium
1,1,1,1,0.8862313783824761,13751.075577527972,646,41.45297577369983,Medium
1,0,1,1,0.870841276333676,439168.407798182,19266,77.08245471242277,Critical
1,1,1,1,0.9759101602592737,861370.1361114108,19610,54.95324593843216,High
1,1,0,1,0.4740047549061329,836134.2170843759,14579,53.71314527967128,High
1,1,1,1,0.29400119821042214,603669.1875331542,19154,42.14537522972284,Medium
1,0,0,0,0.7697837455704024,156658.41002228454,5201,73.73620192907853,High
0,0,1,1,0.18049493208391276,107587.7139298833,12436,57.104775208169876,High
1,1,0,1,0.24329207681628062,954681.983778613,13251,57.055399733964805,High
0,1,1,1,0.2556826262073807,421397.6819852572,15259,50.806325455078856,High
1,1,0,1,0.9516194099121801,648161.0167337426,16529,70.59005752566327,High
1,1,0,1,0.729822918831074,905864.4149553648,10297,70.07212076533936,High
1,1,1,1,0.13369479258215344,869893.1763205916,9373,40.72253296688611,Medium
1,1,0,1,0.09284587812390677,566903.18213067,17281,41.06224736414604,Medium
1,1,0,0,0.8428148535845117,487905.1805727701,14231,73.42971261837445,High
1,0,0,1,0.8022743230447615,735259.2131135894,18350,80.45440765350743,Critical
1,0,1,1,0.6709945780083552,349645.6924201109,940,57.8241737081436,High
1,1,1,1,0.19610065239661612,625390.6301254311,10543,35.24830831381315,Medium
1,1,0,1,0.4802835388892712,23152.433609641364,5185,44.054005577682744,Medium
1,0,0,1,0.6027259454572739,824312.560750578,1491,76.36249458935893,Critical
1,1,1,0,0.9321375268403516,998032.2752195906,8114,62.21174693216578,High
0,1,0,1,0.16942374019741058,954706.4923588759,11684,68.90425859254975,High
1,1,1,1,0.5154468071461137,359894.8405378145,10420,38.16570843315006,Medium
1,1,0,1,0.157751638878312,531101.2820441634,7524,36.27840520683419,Medium
0,1,1,1,0.44384934057415226,236216.96312373187,19580,47.846255363406115,Medium
1,1,1,1,0.2001349746309229,302987.40534393874,17027,35.444941083737405,Medium
1,1,1,1,0.8361862083152113,457346.1016526299,12310,49.71891505960859,Medium
0,1,1,1,0.25473627763751294,747080.9068535663,9021,60.92156693596368,High
1,1,1,1,0.41710471624402423,17882.390838841355,1283,36.65643503596033,Medium
1,1,1,1,0.4077876524921352,393774.1304151291,3732,32.27256946292552,Medium
1,0,1,1,0.8662949600217585,556496.9183233986,16176,68.71801652961801,High
1,1,1,1,0.7577974647322603,215183.04218678753,15426,51.6301913917062,High
1,1,0,1,0.057575489015084025,78478.69809603991,19758,34.14077689793939,Medium
1,1,1,1,0.06708745716816433,539573.8593183282,15291,40.62360256696836,Medium
1,1,1,0,0.5511972451307041,637809.9844857797,18935,59.633075443167016,High
1,1,1,1,0.42771902735779344,641002.290376445,4063,42.76589307647619,Medium
0,1,0,1,0.27558422053684206,356584.3850355928,10101,60.04618302605899,High
0,1,0,0,0.7926209382074053,237361.79593906726,5100,82.4547743352476,Critical
1,1,1,1,0.12863517189899942,220386.4390159004,685,29.954003474794742,Medium
1,1,0,1,0.9740569128701518,40523.94005730664,7513,53.43202462941414,High
1,1,0,1,0.024102506752160968,184683.35196497178,12602,37.16023608826518,Medium
1,1,1,1,0.11823072461084361,818606.1271089271,9996,38.28140119973101,Medium
1,1,0,0,0.311316654275852,3051.265761076505,10350,53.58345247065376,High
1,1,1,1,0.5091490952555031,43888.6025573294,14645,41.68266008954145,Medium
0,1,1,1,0.21613615847932388,127018.94027906713,4365,43.428664978164875,Medium
1,1,1,0,0.7362151488540264,420240.58267575427,19671,63.45107605355484,High
1,1,1,1,0.3575419034259898,333737.8343647412,19939,45.55005560198765,Medium
1,1,1,1,0.038538333396937574,177835.85805447854,11101,29.545829202072454,Medium
1,1,1,1,0.8777219674406442,110949.47410690103,10922,46.62594207673763,Medium
0,1,1,1,0.943865673086063,938862.5369397776,18849,75.71224411006693,Critical
1,1,1,1,0.6185636224370442,911250.2212929899,14480,57.93639730565431,High
0,1,1,1,0.8065363885704051,771898.6083862802,4232,63.04988419464022,High
1,0,1,0,0.12111153869330182,252021.97472416775,19959,60.81320300981443,High
1,0,1,1,0.2688202817866646,323698.03201721626,9481,49.68726712559809,Medium
1,1,0,1,0.3252316876781838,665844.9682635487,3425,50.61906351482222,High
1,1,1,1,0.9607531669484962,291698.89509771194,3930,53.03757637818997,High
1,1,1,1,0.5122226399073675,530622.813227356,7673,40.64591249472156,Medium
0,1,1,1,0.007413558813959997,651283.8443929848,18881,46.525168028139284,Medium
1,1,1,0,0.3801858228700955,519196.2965129565,18899,48.7476918084204,Medium
1,1,1,1,0.00775060086557644,413284.76371515077,3237,27.391284978133953,Medium
1,0,1,1,0.23780574047244585,347894.013557519,1210,50.55745204774007,High
1,1,0,1,0.4547000671411774,777749.9164424933,5194,51.32814957803867,High
1,1,1,1,0.32339305542083663,738998.9949776366,1702,32.9817570648321,Medium
0,1,1,1,0.032734212285170705,696228.0641433584,16449,47.19526953822544,Medium
0,1,1,1,0.11633572240877943,374677.1131946115,11810,48.454518579722645,Medium
0,0,0,1,0.5508865612227329,775736.6263482795,16296,89.4478634944913,Critical
1,0,0,1,0.6956049043844853,957703.6319785567,19933,83.98122401762984,Critical
1,0,1,1,0.4045490122329026,688979.5191164917,13452,61.90218355431522,High
1,1,1,0,0.7314817464249069,407899.2510699185,8054,62.47322626162159,High
1,1,0,0,0.16333288851514371,796481.2628269693,12544,58.048536680032655,High
0,1,1,0,0.12205794780768608,609302.0760521302,12390,69.3370793804134,High
1,1,1,1,0.8394537159432758,877677.0450937744,8744,56.36509821812842,High
1,1,1,0,0.33921334849219964,713182.5316441697,15670,57.586238364895316,High
1,1,1,1,0.4322479219444243,769920.0537509043,1810,42.995499026631016,Medium
1,1,0,1,0.9475816023172965,667436.4631362689,18290,70.71825054847508,High
1,1,0,1,0.4241123279371093,92020.45866155229,5174,41.252428188962554,Medium
1,1,0,1,0.003490105851904235,485117.219941498,5802,36.23018591789741,Medium
1,1,1,1,0.9379719395498357,56489.87486179436,15228,49.400210835491606,Medium
1,1,1,1,0.01411863348582798,447549.1530230421,18192,35.505300014293745,Medium
1,1,1,1,0.6622862837291981,716426.9885904259,16022,56.60227416057118,High
0,1,0,1,0.32289090953250354,421255.4716855478,2853,58.59080879369495,High
0,1,0,1,0.470390756560205,1630.2519343888155,12561,63.488988959705466,High
0,1,1,1,0.5472851676961841,369285.0931008287,2064,56.094226297422125,High
0,0,1,0,0.40846005729555424,67758.98319035445,17292,77.80503830456658,Critical
1,1,1,1,0.7743687871821682,780596.3884990606,1598,52.25907873651875,High
1,1,0,1,0.930706409664446,783751.5692918499,16995,69.15133037812708,High
1,1,1,1,0.08641205211886827,806378.5893710249,18155,40.723624747393664,Medium
1,0,1,1,0.8002528812349731,30327.19136773432,3383,49.52659032114083,Medium
0,1,1,1,0.12867114090064513,32269.308884814607,7535,34.50107772176681,Medium
1,1,1,1,0.08027718324960775,903449.3586559357,7401,34.59073467930827,Medium
0,1,0,1,0.9558314527221288,123683.88028141564,2175,74.42341861782857,High
1,1,0,1,0.489297781491274,670090.2304440852,7123,55.710452026665266,High
1,1,0,1,0.1526032910092886,795454.3921961897,17208,50.58772273970353,High
1,1,0,1,0.5699571132170896,447863.7037305924,4573,57.236921164177495,High
0,0,1,0,0.263237138769553,546472.0927141868,4326,76.06274850005566,Critical
1,0,1,1,0.4643090168079942,227380.7235759384,15256,55.54342281631899,High
1,1,1,1,0.6246595938799103,923599.955142896,18316,52.59350625900134,High
1,1,0,0,0.8692698288699947,301801.1028394301,6455,68.67006554120775,High
1,1,1,1,0.003081398269308311,217811.1893760758,14965,33.24038124581258,Medium
1,0,1,1,0.21414066091594874,525403.5251218287,10518,50.02149034317841,High
1,1,1,1,0.09627054291877957,190513.72290085012,9840,28.675948557504213,Medium
1,0,1,1,0.0970977015590625,686691.6293778727,8443,49.76956967906132,Medium
1,1,0,1,0.9457774131399048,515115.44967224996,15023,64.96031147273798,High
1,1,0,1,0.9360829345150524,147804.45401098396,6513,59.24511313946974,High
1,0,1,0,0.7493080797012331,67246.41835527334,1371,62.856997765719754,High
1,1,1,0,0.6430630424009155,136953.49474099372,12285,48.84978658487931,Medium
1,1,0,1,0.847970446357703,136624.6551447603,13816,56.37775257494739,High
1,1,0,1,0.05840873809056757,312850.52511582855,10914,37.98978219995114,Medium
1,1,1,0,0.11948579310122842,833270.6491912506,16103,54.318697113344754,High
0,1,1,1,0.317112923296334,57294.02029487285,11126,50.49828101525319,High
1,1,1,1,0.8324923798965135,128088.9387623706,5202,39.725565336141045,Medium
1,1,1,1,0.47223254276651017,302899.18275966746,16885,36.36912261210361,Medium
1,0,0,1,0.5035747634376183,553333.1789038217,11200,67.4271527598943,High
1,0,1,1,0.22926542965380758,762882.8404436464,16463,54.573394587387,High
0,1,1,1,0.6483874811735261,921191.4525478623,14891,69.05151742291365,High
1,1,1,1,0.8878421540622642,412088.2086410432,7391,54.0142906300551,High
1,1,1,0,0.3295142198584675,105834.8144232265,17480,47.50645018683224,Medium
1,1,1,1,0.6191859397698841,213515.54336215617,2289,41.92396322036088,Medium
1,1,1,1,0.33194896411182206,287247.6302868181,10476,33.423374596188616,Medium
1,0,1,1,0.7927191118343301,786097.6444949458,11761,66.55038962008783,High
0,0,1,1,0.4749597369923172,686643.3176014331,4566,70.74504724356642,High
1,1,1,1,0.33946902221970465,209005.32340417532,5410,31.721091841161826,Medium
1,1,1,1,0.4200488542112919,838745.5050635083,6151,45.241393886483024,Medium
1,1,1,1,0.09122752139622825,859155.8443497561,2671,35.61968721124849,Medium
0,1,1,1,0.8661171533224405,882438.7749586464,13445,70.99561816420666,High
1,1,1,1,0.9580690553381048,275004.1887276622,14146,51.59813768308362,High
0,1,1,0,0.47741417973541656,133730.24491507912,14956,62.5547529705325,High
1,1,0,1,0.2213372080781394,103957.40698027145,6335,33.832170700362866,Medium
1,1,0,1,0.6646561990889387,400087.7534396932,9208,57.58312859593951,High
1,0,1,1,0.4523814795411427,429324.81027967494,17197,56.82637797840044,High
1,1,0,1,0.2523000808384197,868209.9979741763,18244,54.18746663369539,High
1,1,1,1,0.038433143490149035,267756.0448609342,19008,30.716811082125602,Medium
0,1,1,1,0.8897044517885121,626892.1416327119,1327,66.35008804028722,High
1,0,1,1,0.7967343520450476,788212.7098247622,18560,72.57028276932434,High
1,1,1,1,0.8290060576393794,269152.8944194017,10839,55.25732024713933,High
1,1,1,1,0.43983973093138884,267139.5967771958,16579,43.69566263582873,Medium
0,0,1,1,0.7532553919534275,669155.2623536041,4278,77.06757585440326,Critical
0,1,0,1,0.5812252638799956,726136.2803798217,15820,67.33974594660765,High
1,1,1,1,0.37477529641349305,959762.6412580425,1960,48.18897773063904,Medium
0,1,1,1,0.84274208812218,849940.67065767,3254,71.55981644861754,High
1,0,1,1,0.9987575480444183,822051.4038698942,6270,76.00136887609258,Critical
1,1,1,1,0.8992823072743599,692314.223697303,9469,52.95837734267866,High
1,0,0,1,0.7761919716863057,118486.63354793776,2063,64.25566570710812,High
0,1,0,1,0.7475079721923769,809241.2253824815,5738,77.88645875393303,Critical
1,1,0,1,0.6502488430168548,935321.7258635461,18156,66.22639683420167,High
1,1,1,1,0.8536174968395771,390717.81649246486,6032,56.89738205256428,High
1,1,1,0,0.493081247824666,313661.95838607545,16295,56.36653785852339,High
0,1,1,1,0.181729510197993,522481.6423201191,1975,48.889904247097775,Medium
1,1,1,1,0.7680497242692065,956455.6004691238,11306,45.28599227079608,Medium
1,1,1,1,0.9195063741758853,50832.27417343928,7687,46.68724803533749,Medium
1,1,0,1,0.34135229193049954,708880.6407231514,2415,50.355908116327974,High
1,0,1,0,0.7829832979571356,814668.3332073656,8694,76.46987116152658,Critical
1,1,1,1,0.2737227030824141,788749.1667235357,17296,45.46750254703052,Medium
0,0,0,1,0.942600273358682,566774.4049703283,4591,98.46495907220365,Critical
1,1,0,1,0.6834609920137866,920562.9971727108,5040,69.91159936725094,High
1,0,1,1,0.5692759871823971,134523.75856355837,15062,55.54784574497576,High
1,0,1,1,0.779870157903575,245150.5967438621,18253,60.58591378229039,High
0,1,1,1,0.8132311705575417,306956.30308479094,7320,66.69740006537417,High
1,0,1,1,0.8923698982253471,8677.40969160047,3911,55.340807549379456,High
1,1,1,0,0.9011195328474305,370669.257207512,11112,63.592970091467336,High
0,0,1,0,0.05269082555354654,160659.83782861114,15889,65.02247363363183,High
